participantId,format,task,difficulty,confidence
6753746b1f8827e2bd586bf0,xml,reading-task-tabular-1,1,7
6753746b1f8827e2bd586bf0,xml,reading-task-tabular-2,3,6
6753746b1f8827e2bd586bf0,xml,reading-task-tabular-3,7,1
6753746b1f8827e2bd586bf0,xml,reading-task-tabular-4,1,7
6753746b1f8827e2bd586bf0,xml,reading-task-tabular-5,5,1
6753746b1f8827e2bd586bf0,xml,writing-task-tabular,7,1
6753746b1f8827e2bd586bf0,xml,modifying-task-tabular-1,6,3
6753746b1f8827e2bd586bf0,xml,modifying-task-tabular-2,6,6
6753746b1f8827e2bd586bf0,xml,modifying-task-tabular-3,3,2
6753746b1f8827e2bd586bf0,xml,modifying-task-tabular-4,7,1
67cd944859dabbd1d4552d39,json,writing-task-NL,2,7
67cd944859dabbd1d4552d39,json,reading-task-tabular-1,6,7
67cd944859dabbd1d4552d39,json,reading-task-tabular-2,3,6
67cd944859dabbd1d4552d39,json,reading-task-tabular-3,3,6
67cd944859dabbd1d4552d39,json,reading-task-tabular-4,1,7
67cd944859dabbd1d4552d39,json,reading-task-tabular-5,1,7
67cd944859dabbd1d4552d39,json,writing-task-tabular,5,5
67cd944859dabbd1d4552d39,json,modifying-task-tabular-1,2,6
67cd944859dabbd1d4552d39,json,modifying-task-tabular-2,2,6
67cd944859dabbd1d4552d39,json,modifying-task-tabular-3,2,6
67cd944859dabbd1d4552d39,json,modifying-task-tabular-4,5,3
57c357770e6a1f00015f6038,json,writing-task-NL,1,7
57c357770e6a1f00015f6038,json,reading-task-tabular-1,5,7
57c357770e6a1f00015f6038,json,reading-task-tabular-2,6,7
57c357770e6a1f00015f6038,json,reading-task-tabular-3,6,7
57c357770e6a1f00015f6038,json,reading-task-tabular-4,3,7
57c357770e6a1f00015f6038,json,reading-task-tabular-5,3,7
57c357770e6a1f00015f6038,json,writing-task-tabular,7,3
57c357770e6a1f00015f6038,json,modifying-task-tabular-1,6,4
57c357770e6a1f00015f6038,json,modifying-task-tabular-2,5,4
57c357770e6a1f00015f6038,json,modifying-task-tabular-3,6,2
57c357770e6a1f00015f6038,json,modifying-task-tabular-4,7,1
67d188bcc201cc08eac23f92,json5,writing-task-NL,1,7
67d188bcc201cc08eac23f92,json5,reading-task-tabular-1,4,7
67d188bcc201cc08eac23f92,json5,reading-task-tabular-2,4,7
67d188bcc201cc08eac23f92,json5,reading-task-tabular-3,4,7
67d188bcc201cc08eac23f92,json5,reading-task-tabular-4,4,6
67d188bcc201cc08eac23f92,json5,reading-task-tabular-5,7,6
67d188bcc201cc08eac23f92,json5,writing-task-tabular,7,4
67d188bcc201cc08eac23f92,json5,modifying-task-tabular-1,7,5
67d188bcc201cc08eac23f92,json5,modifying-task-tabular-2,6,7
67d188bcc201cc08eac23f92,json5,modifying-task-tabular-3,6,5
67d188bcc201cc08eac23f92,json5,modifying-task-tabular-4,7,3
67f3619e16d4ca195fbd1bd0,yaml,writing-task-NL,3,6
67f3619e16d4ca195fbd1bd0,yaml,reading-task-tabular-1,3,7
67f3619e16d4ca195fbd1bd0,yaml,reading-task-tabular-2,2,7
67f3619e16d4ca195fbd1bd0,yaml,reading-task-tabular-3,2,7
67f3619e16d4ca195fbd1bd0,yaml,reading-task-tabular-4,3,7
67f3619e16d4ca195fbd1bd0,yaml,reading-task-tabular-5,2,7
67f3619e16d4ca195fbd1bd0,yaml,writing-task-tabular,4,7
67f3619e16d4ca195fbd1bd0,yaml,modifying-task-tabular-1,1,7
67f3619e16d4ca195fbd1bd0,yaml,modifying-task-tabular-2,1,7
67f3619e16d4ca195fbd1bd0,yaml,modifying-task-tabular-3,2,7
67f3619e16d4ca195fbd1bd0,yaml,modifying-task-tabular-4,4,7
66781db404eab5e142f849d9,jsonc,writing-task-NL,1,6
66781db404eab5e142f849d9,jsonc,reading-task-tabular-1,3,2
66781db404eab5e142f849d9,jsonc,reading-task-tabular-2,3,5
66781db404eab5e142f849d9,jsonc,reading-task-tabular-3,2,6
66781db404eab5e142f849d9,jsonc,reading-task-tabular-4,1,7
66781db404eab5e142f849d9,jsonc,reading-task-tabular-5,2,6
66781db404eab5e142f849d9,jsonc,writing-task-tabular,6,3
66781db404eab5e142f849d9,jsonc,modifying-task-tabular-1,3,5
66781db404eab5e142f849d9,jsonc,modifying-task-tabular-2,1,7
66781db404eab5e142f849d9,jsonc,modifying-task-tabular-3,2,6
66781db404eab5e142f849d9,jsonc,modifying-task-tabular-4,3,2
667c2175b570aa694ce2f63c,toml,writing-task-NL,2,6
667c2175b570aa694ce2f63c,toml,reading-task-tabular-1,4,5
667c2175b570aa694ce2f63c,toml,reading-task-tabular-2,2,6
667c2175b570aa694ce2f63c,toml,reading-task-tabular-3,2,6
667c2175b570aa694ce2f63c,toml,reading-task-tabular-4,3,6
667c2175b570aa694ce2f63c,toml,reading-task-tabular-5,5,6
667c2175b570aa694ce2f63c,toml,writing-task-tabular,7,1
667c2175b570aa694ce2f63c,toml,modifying-task-tabular-1,4,6
667c2175b570aa694ce2f63c,toml,modifying-task-tabular-2,4,6
667c2175b570aa694ce2f63c,toml,modifying-task-tabular-3,4,6
667c2175b570aa694ce2f63c,toml,modifying-task-tabular-4,6,6
67d1283c8f6169900d0072d2,yaml,writing-task-NL,3,6
67d1283c8f6169900d0072d2,yaml,reading-task-tabular-1,1,7
67d1283c8f6169900d0072d2,yaml,reading-task-tabular-2,4,5
67d1283c8f6169900d0072d2,yaml,reading-task-tabular-3,5,2
67d1283c8f6169900d0072d2,yaml,reading-task-tabular-4,4,4
67d1283c8f6169900d0072d2,yaml,reading-task-tabular-5,2,7
67d1283c8f6169900d0072d2,yaml,writing-task-tabular,7,1
67d1283c8f6169900d0072d2,yaml,modifying-task-tabular-1,6,2
67d1283c8f6169900d0072d2,yaml,modifying-task-tabular-2,3,3
67d1283c8f6169900d0072d2,yaml,modifying-task-tabular-3,7,1
67d1283c8f6169900d0072d2,yaml,modifying-task-tabular-4,4,2
5f29eff59714081a3594a331,json,writing-task-NL,2,7
5f29eff59714081a3594a331,json,reading-task-tabular-1,4,6
5f29eff59714081a3594a331,json,reading-task-tabular-2,1,7
5f29eff59714081a3594a331,json,reading-task-tabular-3,1,7
5f29eff59714081a3594a331,json,reading-task-tabular-4,1,7
5f29eff59714081a3594a331,json,reading-task-tabular-5,2,7
5f29eff59714081a3594a331,json,writing-task-tabular,6,4
5f29eff59714081a3594a331,json,modifying-task-tabular-1,4,5
5f29eff59714081a3594a331,json,modifying-task-tabular-2,2,6
5f29eff59714081a3594a331,json,modifying-task-tabular-3,2,6
5f29eff59714081a3594a331,json,modifying-task-tabular-4,4,4
65be552ceed6a0595fa1feb5,json,writing-task-NL,1,7
65be552ceed6a0595fa1feb5,json,reading-task-tabular-1,5,5
65be552ceed6a0595fa1feb5,json,reading-task-tabular-2,3,6
65be552ceed6a0595fa1feb5,json,reading-task-tabular-3,5,6
65be552ceed6a0595fa1feb5,json,reading-task-tabular-4,6,3
65be552ceed6a0595fa1feb5,json,reading-task-tabular-5,6,3
65be552ceed6a0595fa1feb5,json,writing-task-tabular,7,1
65be552ceed6a0595fa1feb5,json,modifying-task-tabular-1,1,7
65be552ceed6a0595fa1feb5,json,modifying-task-tabular-2,1,7
65be552ceed6a0595fa1feb5,json,modifying-task-tabular-3,3,6
65be552ceed6a0595fa1feb5,json,modifying-task-tabular-4,6,4
6577a27da9f5297d49f38e6f,hjson,writing-task-NL,4,5
6577a27da9f5297d49f38e6f,hjson,reading-task-tabular-1,2,7
6577a27da9f5297d49f38e6f,hjson,reading-task-tabular-2,3,7
6577a27da9f5297d49f38e6f,hjson,reading-task-tabular-3,2,7
6577a27da9f5297d49f38e6f,hjson,reading-task-tabular-4,1,7
6577a27da9f5297d49f38e6f,hjson,reading-task-tabular-5,3,6
6577a27da9f5297d49f38e6f,hjson,writing-task-tabular,7,4
6577a27da9f5297d49f38e6f,hjson,modifying-task-tabular-1,2,6
6577a27da9f5297d49f38e6f,hjson,modifying-task-tabular-2,2,6
6577a27da9f5297d49f38e6f,hjson,modifying-task-tabular-3,2,6
6577a27da9f5297d49f38e6f,hjson,modifying-task-tabular-4,5,5
67eefd0739d752c54dd52686,toml,writing-task-NL,1,7
67eefd0739d752c54dd52686,toml,reading-task-tabular-1,1,6
67eefd0739d752c54dd52686,toml,reading-task-tabular-2,2,6
67eefd0739d752c54dd52686,toml,reading-task-tabular-3,2,7
67eefd0739d752c54dd52686,toml,reading-task-tabular-4,2,7
67eefd0739d752c54dd52686,toml,reading-task-tabular-5,1,7
67eefd0739d752c54dd52686,toml,writing-task-tabular,4,5
67eefd0739d752c54dd52686,toml,modifying-task-tabular-1,2,6
67eefd0739d752c54dd52686,toml,modifying-task-tabular-2,1,6
67eefd0739d752c54dd52686,toml,modifying-task-tabular-3,2,6
67eefd0739d752c54dd52686,toml,modifying-task-tabular-4,2,7
67e12acb51605ac16c227598,jsonc,writing-task-NL,2,7
67e12acb51605ac16c227598,jsonc,reading-task-tabular-1,7,7
67e12acb51605ac16c227598,jsonc,reading-task-tabular-2,6,7
67e12acb51605ac16c227598,jsonc,reading-task-tabular-3,7,6
67e12acb51605ac16c227598,jsonc,reading-task-tabular-4,5,7
67e12acb51605ac16c227598,jsonc,reading-task-tabular-5,7,7
67e12acb51605ac16c227598,jsonc,writing-task-tabular,7,7
67e12acb51605ac16c227598,jsonc,modifying-task-tabular-1,7,6
67e12acb51605ac16c227598,jsonc,modifying-task-tabular-2,5,7
67e12acb51605ac16c227598,jsonc,modifying-task-tabular-3,7,7
67e12acb51605ac16c227598,jsonc,modifying-task-tabular-4,7,7
67d9788747176969d8d0fa1d,hjson,writing-task-NL,1,7
67d9788747176969d8d0fa1d,hjson,reading-task-tabular-1,3,6
67d9788747176969d8d0fa1d,hjson,reading-task-tabular-2,2,6
67d9788747176969d8d0fa1d,hjson,reading-task-tabular-3,2,6
67d9788747176969d8d0fa1d,hjson,reading-task-tabular-4,1,7
67d9788747176969d8d0fa1d,hjson,reading-task-tabular-5,1,6
67d9788747176969d8d0fa1d,hjson,writing-task-tabular,6,2
67d9788747176969d8d0fa1d,hjson,modifying-task-tabular-1,1,7
67d9788747176969d8d0fa1d,hjson,modifying-task-tabular-2,1,6
67d9788747176969d8d0fa1d,hjson,modifying-task-tabular-3,3,6
67d9788747176969d8d0fa1d,hjson,modifying-task-tabular-4,3,5
669a84e18da4349ece0ea67c,xml,writing-task-NL,1,7
669a84e18da4349ece0ea67c,xml,reading-task-tabular-1,4,4
669a84e18da4349ece0ea67c,xml,reading-task-tabular-2,3,5
669a84e18da4349ece0ea67c,xml,reading-task-tabular-3,3,5
669a84e18da4349ece0ea67c,xml,reading-task-tabular-4,1,7
669a84e18da4349ece0ea67c,xml,reading-task-tabular-5,3,5
669a84e18da4349ece0ea67c,xml,writing-task-tabular,5,4
669a84e18da4349ece0ea67c,xml,modifying-task-tabular-1,3,5
669a84e18da4349ece0ea67c,xml,modifying-task-tabular-2,2,6
669a84e18da4349ece0ea67c,xml,modifying-task-tabular-3,1,7
669a84e18da4349ece0ea67c,xml,modifying-task-tabular-4,2,6
67d548b5aa5737666a77a6d2,json5,writing-task-NL,1,7
67d548b5aa5737666a77a6d2,json5,reading-task-tabular-1,2,7
67d548b5aa5737666a77a6d2,json5,reading-task-tabular-2,1,7
67d548b5aa5737666a77a6d2,json5,reading-task-tabular-3,1,7
67d548b5aa5737666a77a6d2,json5,reading-task-tabular-4,1,7
67d548b5aa5737666a77a6d2,json5,reading-task-tabular-5,1,7
67d548b5aa5737666a77a6d2,json5,writing-task-tabular,7,1
67d548b5aa5737666a77a6d2,json5,modifying-task-tabular-1,1,7
67d548b5aa5737666a77a6d2,json5,modifying-task-tabular-2,1,7
67d548b5aa5737666a77a6d2,json5,modifying-task-tabular-3,1,7
67d548b5aa5737666a77a6d2,json5,modifying-task-tabular-4,7,1
67ab57e88fd0774428bd1f32,xml,writing-task-NL,4,1
67ab57e88fd0774428bd1f32,xml,reading-task-tabular-1,6,5
67ab57e88fd0774428bd1f32,xml,reading-task-tabular-2,5,4
67ab57e88fd0774428bd1f32,xml,reading-task-tabular-3,4,5
67ab57e88fd0774428bd1f32,xml,reading-task-tabular-4,5,5
67ab57e88fd0774428bd1f32,xml,reading-task-tabular-5,6,4
67ab57e88fd0774428bd1f32,xml,writing-task-tabular,5,4
67ab57e88fd0774428bd1f32,xml,modifying-task-tabular-1,6,6
67ab57e88fd0774428bd1f32,xml,modifying-task-tabular-2,5,5
67ab57e88fd0774428bd1f32,xml,modifying-task-tabular-3,7,7
67ab57e88fd0774428bd1f32,xml,modifying-task-tabular-4,6,5
667983594f7d5d70a78c6e5a,json,writing-task-NL,1,7
667983594f7d5d70a78c6e5a,json,reading-task-tabular-1,1,7
667983594f7d5d70a78c6e5a,json,reading-task-tabular-2,4,5
667983594f7d5d70a78c6e5a,json,reading-task-tabular-3,1,7
667983594f7d5d70a78c6e5a,json,reading-task-tabular-4,1,7
667983594f7d5d70a78c6e5a,json,reading-task-tabular-5,5,4
667983594f7d5d70a78c6e5a,json,writing-task-tabular,7,2
667983594f7d5d70a78c6e5a,json,modifying-task-tabular-1,4,4
667983594f7d5d70a78c6e5a,json,modifying-task-tabular-2,6,2
667983594f7d5d70a78c6e5a,json,modifying-task-tabular-3,4,5
667983594f7d5d70a78c6e5a,json,modifying-task-tabular-4,5,2
67f913a9b5c79e960807c7e3,yaml,writing-task-NL,1,7
67f913a9b5c79e960807c7e3,yaml,reading-task-tabular-1,1,7
67f913a9b5c79e960807c7e3,yaml,reading-task-tabular-2,1,7
67f913a9b5c79e960807c7e3,yaml,reading-task-tabular-3,2,7
67f913a9b5c79e960807c7e3,yaml,reading-task-tabular-4,1,7
67f913a9b5c79e960807c7e3,yaml,reading-task-tabular-5,4,3
67f913a9b5c79e960807c7e3,yaml,writing-task-tabular,6,2
67f913a9b5c79e960807c7e3,yaml,modifying-task-tabular-1,5,6
67f913a9b5c79e960807c7e3,yaml,modifying-task-tabular-2,3,6
67f913a9b5c79e960807c7e3,yaml,modifying-task-tabular-3,4,5
67f913a9b5c79e960807c7e3,yaml,modifying-task-tabular-4,6,3
672003022f1b667a20157c45,yaml,writing-task-NL,1,7
672003022f1b667a20157c45,yaml,reading-task-tabular-1,3,7
672003022f1b667a20157c45,yaml,reading-task-tabular-2,1,7
672003022f1b667a20157c45,yaml,reading-task-tabular-3,1,7
672003022f1b667a20157c45,yaml,reading-task-tabular-4,1,7
672003022f1b667a20157c45,yaml,reading-task-tabular-5,1,7
672003022f1b667a20157c45,yaml,writing-task-tabular,6,2
672003022f1b667a20157c45,yaml,modifying-task-tabular-1,2,6
672003022f1b667a20157c45,yaml,modifying-task-tabular-2,1,6
672003022f1b667a20157c45,yaml,modifying-task-tabular-3,1,7
672003022f1b667a20157c45,yaml,modifying-task-tabular-4,1,7
671b65fe04c301eb14263ba5,toml,writing-task-NL,1,7
671b65fe04c301eb14263ba5,toml,reading-task-tabular-1,2,6
671b65fe04c301eb14263ba5,toml,reading-task-tabular-2,1,7
671b65fe04c301eb14263ba5,toml,reading-task-tabular-3,2,7
671b65fe04c301eb14263ba5,toml,reading-task-tabular-4,1,7
671b65fe04c301eb14263ba5,toml,reading-task-tabular-5,1,7
671b65fe04c301eb14263ba5,toml,writing-task-tabular,5,3
671b65fe04c301eb14263ba5,toml,modifying-task-tabular-1,2,6
671b65fe04c301eb14263ba5,toml,modifying-task-tabular-2,3,5
671b65fe04c301eb14263ba5,toml,modifying-task-tabular-3,1,7
671b65fe04c301eb14263ba5,toml,modifying-task-tabular-4,2,6
6787d648d7b1963c661f9443,json5,writing-task-NL,2,6
6787d648d7b1963c661f9443,json5,reading-task-tabular-1,5,4
6787d648d7b1963c661f9443,json5,reading-task-tabular-2,6,5
6787d648d7b1963c661f9443,json5,reading-task-tabular-3,4,5
6787d648d7b1963c661f9443,json5,reading-task-tabular-4,2,6
6787d648d7b1963c661f9443,json5,reading-task-tabular-5,6,4
6787d648d7b1963c661f9443,json5,writing-task-tabular,7,5
6787d648d7b1963c661f9443,json5,modifying-task-tabular-1,6,4
6787d648d7b1963c661f9443,json5,modifying-task-tabular-2,7,4
6787d648d7b1963c661f9443,json5,modifying-task-tabular-3,3,5
6787d648d7b1963c661f9443,json5,modifying-task-tabular-4,7,1
66a9285501ac98053902d481,toml,writing-task-NL,1,7
66a9285501ac98053902d481,toml,reading-task-tabular-1,1,7
66a9285501ac98053902d481,toml,reading-task-tabular-2,1,7
66a9285501ac98053902d481,toml,reading-task-tabular-3,1,7
66a9285501ac98053902d481,toml,reading-task-tabular-4,1,7
66a9285501ac98053902d481,toml,reading-task-tabular-5,1,7
66a9285501ac98053902d481,toml,writing-task-tabular,4,4
66a9285501ac98053902d481,toml,modifying-task-tabular-1,1,7
66a9285501ac98053902d481,toml,modifying-task-tabular-2,1,7
66a9285501ac98053902d481,toml,modifying-task-tabular-3,1,7
66a9285501ac98053902d481,toml,modifying-task-tabular-4,2,3
66a662a0a709312db9de01f2,jsonc,writing-task-NL,3,5
66a662a0a709312db9de01f2,jsonc,reading-task-tabular-1,5,4
66a662a0a709312db9de01f2,jsonc,reading-task-tabular-2,5,4
66a662a0a709312db9de01f2,jsonc,reading-task-tabular-3,7,3
66a662a0a709312db9de01f2,jsonc,reading-task-tabular-4,2,5
66a662a0a709312db9de01f2,jsonc,reading-task-tabular-5,4,4
66a662a0a709312db9de01f2,jsonc,writing-task-tabular,3,4
66a662a0a709312db9de01f2,jsonc,modifying-task-tabular-1,7,1
66a662a0a709312db9de01f2,jsonc,modifying-task-tabular-2,4,4
66a662a0a709312db9de01f2,jsonc,modifying-task-tabular-3,1,7
66a662a0a709312db9de01f2,jsonc,modifying-task-tabular-4,7,1
66b246951b9aefec80b7158a,json,writing-task-NL,6,7
66b246951b9aefec80b7158a,json,reading-task-tabular-1,3,5
66b246951b9aefec80b7158a,json,reading-task-tabular-2,2,6
66b246951b9aefec80b7158a,json,reading-task-tabular-3,3,6
66b246951b9aefec80b7158a,json,reading-task-tabular-4,2,6
66b246951b9aefec80b7158a,json,reading-task-tabular-5,2,5
66b246951b9aefec80b7158a,json,writing-task-tabular,7,2
66b246951b9aefec80b7158a,json,modifying-task-tabular-1,5,4
66b246951b9aefec80b7158a,json,modifying-task-tabular-2,3,3
66b246951b9aefec80b7158a,json,modifying-task-tabular-3,3,5
66b246951b9aefec80b7158a,json,modifying-task-tabular-4,6,3
5d766978f47e6200019a2acf,yaml,writing-task-NL,1,7
5d766978f47e6200019a2acf,yaml,reading-task-tabular-1,1,7
5d766978f47e6200019a2acf,yaml,reading-task-tabular-2,1,7
5d766978f47e6200019a2acf,yaml,reading-task-tabular-3,1,7
5d766978f47e6200019a2acf,yaml,reading-task-tabular-4,1,7
5d766978f47e6200019a2acf,yaml,reading-task-tabular-5,2,7
5d766978f47e6200019a2acf,yaml,writing-task-tabular,2,4
5d766978f47e6200019a2acf,yaml,modifying-task-tabular-1,2,5
5d766978f47e6200019a2acf,yaml,modifying-task-tabular-2,1,7
5d766978f47e6200019a2acf,yaml,modifying-task-tabular-3,1,6
5d766978f47e6200019a2acf,yaml,modifying-task-tabular-4,3,4
677d32c679491be18090225b,xml,writing-task-NL,1,7
677d32c679491be18090225b,xml,reading-task-tabular-1,1,7
677d32c679491be18090225b,xml,reading-task-tabular-2,1,7
677d32c679491be18090225b,xml,reading-task-tabular-3,3,4
677d32c679491be18090225b,xml,reading-task-tabular-4,1,1
677d32c679491be18090225b,xml,reading-task-tabular-5,2,5
677d32c679491be18090225b,xml,writing-task-tabular,5,2
677d32c679491be18090225b,xml,modifying-task-tabular-1,1,7
677d32c679491be18090225b,xml,modifying-task-tabular-2,1,7
677d32c679491be18090225b,xml,modifying-task-tabular-3,3,5
677d32c679491be18090225b,xml,modifying-task-tabular-4,1,7
67d163e7b7bcc1e9718e01da,json5,writing-task-NL,7,5
67d163e7b7bcc1e9718e01da,json5,reading-task-tabular-1,4,6
67d163e7b7bcc1e9718e01da,json5,reading-task-tabular-2,6,5
67d163e7b7bcc1e9718e01da,json5,reading-task-tabular-3,6,6
67d163e7b7bcc1e9718e01da,json5,reading-task-tabular-4,3,7
67d163e7b7bcc1e9718e01da,json5,reading-task-tabular-5,3,7
67d163e7b7bcc1e9718e01da,json5,writing-task-tabular,5,6
67d163e7b7bcc1e9718e01da,json5,modifying-task-tabular-1,4,7
67d163e7b7bcc1e9718e01da,json5,modifying-task-tabular-2,3,7
67d163e7b7bcc1e9718e01da,json5,modifying-task-tabular-3,3,7
67d163e7b7bcc1e9718e01da,json5,modifying-task-tabular-4,5,7
665c5d94303fdf202ac9ded0,toml,writing-task-NL,1,7
665c5d94303fdf202ac9ded0,toml,reading-task-tabular-1,1,7
665c5d94303fdf202ac9ded0,toml,reading-task-tabular-2,2,7
665c5d94303fdf202ac9ded0,toml,reading-task-tabular-3,1,7
665c5d94303fdf202ac9ded0,toml,reading-task-tabular-4,1,7
665c5d94303fdf202ac9ded0,toml,reading-task-tabular-5,2,5
665c5d94303fdf202ac9ded0,toml,writing-task-tabular,3,5
665c5d94303fdf202ac9ded0,toml,modifying-task-tabular-1,1,7
665c5d94303fdf202ac9ded0,toml,modifying-task-tabular-2,1,7
665c5d94303fdf202ac9ded0,toml,modifying-task-tabular-3,1,6
665c5d94303fdf202ac9ded0,toml,modifying-task-tabular-4,1,6
67ab650c320eccf6141d4010,jsonc,writing-task-NL,5,7
67ab650c320eccf6141d4010,jsonc,reading-task-tabular-1,4,4
67ab650c320eccf6141d4010,jsonc,reading-task-tabular-2,4,4
67ab650c320eccf6141d4010,jsonc,reading-task-tabular-3,4,5
67ab650c320eccf6141d4010,jsonc,reading-task-tabular-4,7,7
67ab650c320eccf6141d4010,jsonc,reading-task-tabular-5,4,4
67ab650c320eccf6141d4010,jsonc,writing-task-tabular,6,6
67ab650c320eccf6141d4010,jsonc,modifying-task-tabular-1,5,5
67ab650c320eccf6141d4010,jsonc,modifying-task-tabular-2,6,6
67ab650c320eccf6141d4010,jsonc,modifying-task-tabular-3,2,2
67ab650c320eccf6141d4010,jsonc,modifying-task-tabular-4,1,1
65fad673a546ab14baf2f8d3,json5,writing-task-NL,1,6
65fad673a546ab14baf2f8d3,json5,reading-task-tabular-1,2,6
65fad673a546ab14baf2f8d3,json5,reading-task-tabular-2,2,6
65fad673a546ab14baf2f8d3,json5,reading-task-tabular-3,2,5
65fad673a546ab14baf2f8d3,json5,reading-task-tabular-4,1,6
65fad673a546ab14baf2f8d3,json5,reading-task-tabular-5,2,6
65fad673a546ab14baf2f8d3,json5,writing-task-tabular,5,4
65fad673a546ab14baf2f8d3,json5,modifying-task-tabular-1,3,5
65fad673a546ab14baf2f8d3,json5,modifying-task-tabular-2,3,6
65fad673a546ab14baf2f8d3,json5,modifying-task-tabular-3,5,4
65fad673a546ab14baf2f8d3,json5,modifying-task-tabular-4,4,5
67f1c7bd6f1c4a3d8deae02f,toml,writing-task-NL,1,7
67f1c7bd6f1c4a3d8deae02f,toml,reading-task-tabular-1,3,7
67f1c7bd6f1c4a3d8deae02f,toml,reading-task-tabular-2,1,7
67f1c7bd6f1c4a3d8deae02f,toml,reading-task-tabular-3,1,7
67f1c7bd6f1c4a3d8deae02f,toml,reading-task-tabular-4,1,7
67f1c7bd6f1c4a3d8deae02f,toml,reading-task-tabular-5,2,7
67f1c7bd6f1c4a3d8deae02f,toml,writing-task-tabular,1,7
67f1c7bd6f1c4a3d8deae02f,toml,modifying-task-tabular-1,3,7
67f1c7bd6f1c4a3d8deae02f,toml,modifying-task-tabular-2,1,7
67f1c7bd6f1c4a3d8deae02f,toml,modifying-task-tabular-3,1,7
67f1c7bd6f1c4a3d8deae02f,toml,modifying-task-tabular-4,1,7
67adb27bd5f5776fcb16da62,hjson,writing-task-NL,1,7
67adb27bd5f5776fcb16da62,hjson,reading-task-tabular-1,1,7
67adb27bd5f5776fcb16da62,hjson,reading-task-tabular-2,1,6
67adb27bd5f5776fcb16da62,hjson,reading-task-tabular-3,1,7
67adb27bd5f5776fcb16da62,hjson,reading-task-tabular-4,1,7
67adb27bd5f5776fcb16da62,hjson,reading-task-tabular-5,1,7
67adb27bd5f5776fcb16da62,hjson,writing-task-tabular,5,3
67adb27bd5f5776fcb16da62,hjson,modifying-task-tabular-1,1,7
67adb27bd5f5776fcb16da62,hjson,modifying-task-tabular-2,1,6
67adb27bd5f5776fcb16da62,hjson,modifying-task-tabular-3,1,3
67adb27bd5f5776fcb16da62,hjson,modifying-task-tabular-4,6,1
6675c40cdc52b37294f0514e,hjson,writing-task-NL,4,5
6675c40cdc52b37294f0514e,hjson,reading-task-tabular-1,1,7
6675c40cdc52b37294f0514e,hjson,reading-task-tabular-2,1,7
6675c40cdc52b37294f0514e,hjson,reading-task-tabular-3,1,6
6675c40cdc52b37294f0514e,hjson,reading-task-tabular-4,2,6
6675c40cdc52b37294f0514e,hjson,reading-task-tabular-5,6,2
6675c40cdc52b37294f0514e,hjson,writing-task-tabular,5,4
6675c40cdc52b37294f0514e,hjson,modifying-task-tabular-1,2,6
6675c40cdc52b37294f0514e,hjson,modifying-task-tabular-2,2,6
6675c40cdc52b37294f0514e,hjson,modifying-task-tabular-3,7,1
6675c40cdc52b37294f0514e,hjson,modifying-task-tabular-4,7,1
