participantId,task,difficulty,confidence,format
67a8fa10b4db1990f7372f01,modifying-task-config-1,1,6,json5
67a8fa10b4db1990f7372f01,modifying-task-config-2,7,5,json5
67a8fa10b4db1990f7372f01,modifying-task-config-3,3,6,json5
67a8fa10b4db1990f7372f01,modifying-task-config-4,3,6,json5
6094ce8d0764c24f352d1fe5,writing-task-NL,1,7,hjson
6094ce8d0764c24f352d1fe5,reading-task-config-1,1,7,hjson
6094ce8d0764c24f352d1fe5,reading-task-config-2,3,5,hjson
6094ce8d0764c24f352d1fe5,reading-task-config-3,1,7,hjson
6094ce8d0764c24f352d1fe5,reading-task-config-4,2,6,hjson
6094ce8d0764c24f352d1fe5,reading-task-config-5,1,7,hjson
6094ce8d0764c24f352d1fe5,writing-task-config,6,2,hjson
6094ce8d0764c24f352d1fe5,modifying-task-config-1,3,4,hjson
6094ce8d0764c24f352d1fe5,modifying-task-config-2,1,7,hjson
6094ce8d0764c24f352d1fe5,modifying-task-config-3,1,7,hjson
6094ce8d0764c24f352d1fe5,modifying-task-config-4,5,1,hjson
6715c7aedee148c65c10509c,writing-task-NL,2,7,yaml
6715c7aedee148c65c10509c,reading-task-config-1,4,6,yaml
6715c7aedee148c65c10509c,reading-task-config-2,5,3,yaml
6715c7aedee148c65c10509c,reading-task-config-3,3,6,yaml
6715c7aedee148c65c10509c,reading-task-config-4,4,5,yaml
6715c7aedee148c65c10509c,reading-task-config-5,2,6,yaml
6715c7aedee148c65c10509c,writing-task-config,6,5,yaml
6715c7aedee148c65c10509c,modifying-task-config-1,5,7,yaml
6715c7aedee148c65c10509c,modifying-task-config-2,4,6,yaml
6715c7aedee148c65c10509c,modifying-task-config-3,4,5,yaml
6715c7aedee148c65c10509c,modifying-task-config-4,6,3,yaml
664e413a5f3eb7f99d90e15b,writing-task-NL,4,6,json
664e413a5f3eb7f99d90e15b,reading-task-config-1,4,6,json
664e413a5f3eb7f99d90e15b,reading-task-config-2,4,6,json
664e413a5f3eb7f99d90e15b,reading-task-config-3,5,6,json
664e413a5f3eb7f99d90e15b,reading-task-config-4,6,4,json
664e413a5f3eb7f99d90e15b,reading-task-config-5,5,5,json
664e413a5f3eb7f99d90e15b,writing-task-config,7,5,json
664e413a5f3eb7f99d90e15b,modifying-task-config-1,5,5,json
664e413a5f3eb7f99d90e15b,modifying-task-config-2,6,6,json
664e413a5f3eb7f99d90e15b,modifying-task-config-3,6,6,json
664e413a5f3eb7f99d90e15b,modifying-task-config-4,7,2,json
65fb13bebfa339f73b4cf76a,writing-task-NL,1,1,jsonc
65fb13bebfa339f73b4cf76a,reading-task-config-1,7,5,jsonc
65fb13bebfa339f73b4cf76a,reading-task-config-2,7,2,jsonc
65fb13bebfa339f73b4cf76a,reading-task-config-3,6,5,jsonc
65fb13bebfa339f73b4cf76a,reading-task-config-4,7,2,jsonc
65fb13bebfa339f73b4cf76a,reading-task-config-5,7,3,jsonc
65fb13bebfa339f73b4cf76a,writing-task-config,7,4,jsonc
65fb13bebfa339f73b4cf76a,modifying-task-config-1,6,5,jsonc
65fb13bebfa339f73b4cf76a,modifying-task-config-2,7,3,jsonc
65fb13bebfa339f73b4cf76a,modifying-task-config-3,5,4,jsonc
65fb13bebfa339f73b4cf76a,modifying-task-config-4,7,5,jsonc
65fb236a5a78fcf672df7469,writing-task-NL,2,7,json
65fb236a5a78fcf672df7469,reading-task-config-1,6,6,json
65fb236a5a78fcf672df7469,reading-task-config-2,7,4,json
65fb236a5a78fcf672df7469,reading-task-config-3,5,5,json
65fb236a5a78fcf672df7469,reading-task-config-4,6,4,json
65fb236a5a78fcf672df7469,reading-task-config-5,2,6,json
65fb236a5a78fcf672df7469,writing-task-config,7,4,json
65fb236a5a78fcf672df7469,modifying-task-config-1,2,6,json
65fb236a5a78fcf672df7469,modifying-task-config-2,3,6,json
65fb236a5a78fcf672df7469,modifying-task-config-3,2,6,json
65fb236a5a78fcf672df7469,modifying-task-config-4,3,6,json
60f7c71d1cffec381351b0b3,writing-task-NL,2,6,xml
60f7c71d1cffec381351b0b3,reading-task-config-1,6,2,xml
60f7c71d1cffec381351b0b3,reading-task-config-2,6,2,xml
60f7c71d1cffec381351b0b3,reading-task-config-3,5,3,xml
60f7c71d1cffec381351b0b3,reading-task-config-4,7,1,xml
60f7c71d1cffec381351b0b3,reading-task-config-5,1,6,xml
60f7c71d1cffec381351b0b3,writing-task-config,7,1,xml
60f7c71d1cffec381351b0b3,modifying-task-config-1,5,1,xml
60f7c71d1cffec381351b0b3,modifying-task-config-2,7,2,xml
60f7c71d1cffec381351b0b3,modifying-task-config-3,5,4,xml
60f7c71d1cffec381351b0b3,modifying-task-config-4,7,1,xml
675330fb23080b9ae3ec8239,writing-task-NL,2,6,json5
675330fb23080b9ae3ec8239,reading-task-config-1,6,5,json5
675330fb23080b9ae3ec8239,reading-task-config-2,3,5,json5
675330fb23080b9ae3ec8239,reading-task-config-3,4,6,json5
675330fb23080b9ae3ec8239,reading-task-config-4,5,6,json5
675330fb23080b9ae3ec8239,reading-task-config-5,2,6,json5
675330fb23080b9ae3ec8239,writing-task-config,7,5,json5
675330fb23080b9ae3ec8239,modifying-task-config-1,2,6,json5
675330fb23080b9ae3ec8239,modifying-task-config-2,6,3,json5
675330fb23080b9ae3ec8239,modifying-task-config-3,2,6,json5
675330fb23080b9ae3ec8239,modifying-task-config-4,2,6,json5
671e39c25e5e3f340a6f21d4,writing-task-NL,2,5,jsonc
671e39c25e5e3f340a6f21d4,reading-task-config-1,4,6,jsonc
671e39c25e5e3f340a6f21d4,reading-task-config-2,6,6,jsonc
671e39c25e5e3f340a6f21d4,reading-task-config-3,5,6,jsonc
671e39c25e5e3f340a6f21d4,reading-task-config-4,5,4,jsonc
671e39c25e5e3f340a6f21d4,reading-task-config-5,1,7,jsonc
671e39c25e5e3f340a6f21d4,writing-task-config,7,3,jsonc
671e39c25e5e3f340a6f21d4,modifying-task-config-1,6,6,jsonc
671e39c25e5e3f340a6f21d4,modifying-task-config-2,7,1,jsonc
671e39c25e5e3f340a6f21d4,modifying-task-config-3,3,5,jsonc
671e39c25e5e3f340a6f21d4,modifying-task-config-4,4,6,jsonc
5fb4fcd1fce53c30649dd704,writing-task-NL,2,6,xml
5fb4fcd1fce53c30649dd704,reading-task-config-1,6,4,xml
5fb4fcd1fce53c30649dd704,reading-task-config-2,6,4,xml
5fb4fcd1fce53c30649dd704,reading-task-config-3,6,4,xml
5fb4fcd1fce53c30649dd704,reading-task-config-4,6,4,xml
5fb4fcd1fce53c30649dd704,reading-task-config-5,6,4,xml
5fb4fcd1fce53c30649dd704,writing-task-config,6,4,xml
5fb4fcd1fce53c30649dd704,modifying-task-config-1,7,1,xml
5fb4fcd1fce53c30649dd704,modifying-task-config-2,7,1,xml
5fb4fcd1fce53c30649dd704,modifying-task-config-3,7,1,xml
5fb4fcd1fce53c30649dd704,modifying-task-config-4,7,1,xml
67d0251c804fc17732eb948a,writing-task-NL,2,6,toml
67d0251c804fc17732eb948a,reading-task-config-1,5,5,toml
67d0251c804fc17732eb948a,reading-task-config-2,4,5,toml
67d0251c804fc17732eb948a,reading-task-config-3,3,6,toml
67d0251c804fc17732eb948a,reading-task-config-4,7,1,toml
67d0251c804fc17732eb948a,reading-task-config-5,3,5,toml
67d0251c804fc17732eb948a,writing-task-config,7,4,toml
67d0251c804fc17732eb948a,modifying-task-config-1,5,4,toml
67d0251c804fc17732eb948a,modifying-task-config-2,5,6,toml
67d0251c804fc17732eb948a,modifying-task-config-3,4,5,toml
67d0251c804fc17732eb948a,modifying-task-config-4,7,5,toml
67d11644421446068e1fec14,writing-task-NL,3,7,toml
67d11644421446068e1fec14,reading-task-config-1,2,7,toml
67d11644421446068e1fec14,reading-task-config-2,2,7,toml
67d11644421446068e1fec14,reading-task-config-3,2,7,toml
67d11644421446068e1fec14,reading-task-config-4,1,7,toml
67d11644421446068e1fec14,reading-task-config-5,1,7,toml
67d11644421446068e1fec14,writing-task-config,3,6,toml
67d11644421446068e1fec14,modifying-task-config-1,1,7,toml
67d11644421446068e1fec14,modifying-task-config-2,1,7,toml
67d11644421446068e1fec14,modifying-task-config-3,1,7,toml
67d11644421446068e1fec14,modifying-task-config-4,2,7,toml
67d0088c269b3e96d9ba6019,writing-task-NL,1,6,hjson
67d0088c269b3e96d9ba6019,reading-task-config-1,4,4,hjson
67d0088c269b3e96d9ba6019,reading-task-config-2,1,7,hjson
67d0088c269b3e96d9ba6019,reading-task-config-3,1,7,hjson
67d0088c269b3e96d9ba6019,reading-task-config-4,6,3,hjson
67d0088c269b3e96d9ba6019,reading-task-config-5,3,5,hjson
67d0088c269b3e96d9ba6019,writing-task-config,7,3,hjson
67d0088c269b3e96d9ba6019,modifying-task-config-1,5,3,hjson
67d0088c269b3e96d9ba6019,modifying-task-config-2,1,7,hjson
67d0088c269b3e96d9ba6019,modifying-task-config-3,7,1,hjson
67d0088c269b3e96d9ba6019,modifying-task-config-4,7,1,hjson
678a94ff1cf9f0775cb89e69,writing-task-NL,1,7,hjson
678a94ff1cf9f0775cb89e69,reading-task-config-1,7,2,hjson
678a94ff1cf9f0775cb89e69,reading-task-config-2,7,1,hjson
678a94ff1cf9f0775cb89e69,reading-task-config-3,7,2,hjson
678a94ff1cf9f0775cb89e69,reading-task-config-4,7,2,hjson
678a94ff1cf9f0775cb89e69,reading-task-config-5,7,2,hjson
678a94ff1cf9f0775cb89e69,writing-task-config,4,7,hjson
678a94ff1cf9f0775cb89e69,modifying-task-config-1,7,1,hjson
678a94ff1cf9f0775cb89e69,modifying-task-config-2,7,2,hjson
678a94ff1cf9f0775cb89e69,modifying-task-config-3,7,1,hjson
678a94ff1cf9f0775cb89e69,modifying-task-config-4,7,2,hjson
67176f0792ed8c4064f61a2c,writing-task-NL,1,7,json
67176f0792ed8c4064f61a2c,reading-task-config-1,1,7,json
67176f0792ed8c4064f61a2c,reading-task-config-2,1,7,json
67176f0792ed8c4064f61a2c,reading-task-config-3,1,6,json
67176f0792ed8c4064f61a2c,reading-task-config-4,4,6,json
67176f0792ed8c4064f61a2c,reading-task-config-5,1,7,json
67176f0792ed8c4064f61a2c,writing-task-config,7,2,json
67176f0792ed8c4064f61a2c,modifying-task-config-1,4,5,json
67176f0792ed8c4064f61a2c,modifying-task-config-2,2,5,json
67176f0792ed8c4064f61a2c,modifying-task-config-3,1,4,json
67176f0792ed8c4064f61a2c,modifying-task-config-4,7,1,json
678526627e48ded12935af38,writing-task-NL,2,2,yaml
678526627e48ded12935af38,reading-task-config-1,2,6,yaml
678526627e48ded12935af38,reading-task-config-2,2,6,yaml
678526627e48ded12935af38,reading-task-config-3,2,6,yaml
678526627e48ded12935af38,reading-task-config-4,7,1,yaml
678526627e48ded12935af38,reading-task-config-5,1,7,yaml
678526627e48ded12935af38,writing-task-config,5,4,yaml
678526627e48ded12935af38,modifying-task-config-1,1,6,yaml
678526627e48ded12935af38,modifying-task-config-2,3,5,yaml
678526627e48ded12935af38,modifying-task-config-3,3,5,yaml
678526627e48ded12935af38,modifying-task-config-4,2,6,yaml
6738d09a032bf7224008ce7e,writing-task-NL,1,7,yaml
6738d09a032bf7224008ce7e,reading-task-config-1,3,7,yaml
6738d09a032bf7224008ce7e,reading-task-config-2,6,7,yaml
6738d09a032bf7224008ce7e,reading-task-config-3,6,6,yaml
6738d09a032bf7224008ce7e,reading-task-config-4,3,5,yaml
6738d09a032bf7224008ce7e,reading-task-config-5,5,4,yaml
6738d09a032bf7224008ce7e,writing-task-config,6,7,yaml
6738d09a032bf7224008ce7e,modifying-task-config-1,4,6,yaml
6738d09a032bf7224008ce7e,modifying-task-config-2,6,7,yaml
6738d09a032bf7224008ce7e,modifying-task-config-3,6,7,yaml
6738d09a032bf7224008ce7e,modifying-task-config-4,6,6,yaml
62d6d87d91cf24a3c1c0f10c,writing-task-NL,1,7,hjson
62d6d87d91cf24a3c1c0f10c,reading-task-config-1,1,7,hjson
62d6d87d91cf24a3c1c0f10c,reading-task-config-2,2,5,hjson
62d6d87d91cf24a3c1c0f10c,reading-task-config-3,1,6,hjson
62d6d87d91cf24a3c1c0f10c,reading-task-config-4,4,4,hjson
62d6d87d91cf24a3c1c0f10c,reading-task-config-5,1,7,hjson
62d6d87d91cf24a3c1c0f10c,writing-task-config,6,1,hjson
62d6d87d91cf24a3c1c0f10c,modifying-task-config-1,6,5,hjson
62d6d87d91cf24a3c1c0f10c,modifying-task-config-2,2,6,hjson
62d6d87d91cf24a3c1c0f10c,modifying-task-config-3,4,3,hjson
62d6d87d91cf24a3c1c0f10c,modifying-task-config-4,6,2,hjson
67c6ed1e12728e4fe7a1edf6,writing-task-NL,1,7,jsonc
67c6ed1e12728e4fe7a1edf6,reading-task-config-1,6,5,jsonc
67c6ed1e12728e4fe7a1edf6,reading-task-config-2,6,6,jsonc
67c6ed1e12728e4fe7a1edf6,reading-task-config-3,2,7,jsonc
67c6ed1e12728e4fe7a1edf6,reading-task-config-4,3,6,jsonc
67c6ed1e12728e4fe7a1edf6,reading-task-config-5,6,4,jsonc
67c6ed1e12728e4fe7a1edf6,writing-task-config,6,4,jsonc
67c6ed1e12728e4fe7a1edf6,modifying-task-config-1,7,4,jsonc
67c6ed1e12728e4fe7a1edf6,modifying-task-config-2,7,4,jsonc
67c6ed1e12728e4fe7a1edf6,modifying-task-config-3,6,7,jsonc
67c6ed1e12728e4fe7a1edf6,modifying-task-config-4,3,6,jsonc
672b5998daafdbf9c43a531b,writing-task-NL,1,7,jsonc
672b5998daafdbf9c43a531b,reading-task-config-1,7,7,jsonc
672b5998daafdbf9c43a531b,reading-task-config-2,7,7,jsonc
672b5998daafdbf9c43a531b,reading-task-config-3,4,4,jsonc
672b5998daafdbf9c43a531b,reading-task-config-4,4,4,jsonc
672b5998daafdbf9c43a531b,reading-task-config-5,4,4,jsonc
672b5998daafdbf9c43a531b,writing-task-config,7,7,jsonc
672b5998daafdbf9c43a531b,modifying-task-config-1,7,4,jsonc
672b5998daafdbf9c43a531b,modifying-task-config-2,7,2,jsonc
672b5998daafdbf9c43a531b,modifying-task-config-3,7,1,jsonc
672b5998daafdbf9c43a531b,modifying-task-config-4,7,1,jsonc
5795af044a84da00014c5df1,writing-task-NL,2,6,json
5795af044a84da00014c5df1,reading-task-config-1,1,7,json
5795af044a84da00014c5df1,reading-task-config-2,1,7,json
5795af044a84da00014c5df1,reading-task-config-3,1,7,json
5795af044a84da00014c5df1,reading-task-config-4,7,1,json
5795af044a84da00014c5df1,reading-task-config-5,1,7,json
5795af044a84da00014c5df1,writing-task-config,5,6,json
5795af044a84da00014c5df1,modifying-task-config-1,1,7,json
5795af044a84da00014c5df1,modifying-task-config-2,5,6,json
5795af044a84da00014c5df1,modifying-task-config-3,5,6,json
5795af044a84da00014c5df1,modifying-task-config-4,3,7,json
65298aca34ac384b783169d4,writing-task-NL,5,7,jsonc
65298aca34ac384b783169d4,reading-task-config-1,6,5,jsonc
65298aca34ac384b783169d4,reading-task-config-2,4,6,jsonc
65298aca34ac384b783169d4,reading-task-config-3,6,5,jsonc
65298aca34ac384b783169d4,reading-task-config-4,6,4,jsonc
65298aca34ac384b783169d4,reading-task-config-5,5,6,jsonc
65298aca34ac384b783169d4,writing-task-config,7,4,jsonc
65298aca34ac384b783169d4,modifying-task-config-1,7,3,jsonc
65298aca34ac384b783169d4,modifying-task-config-2,4,5,jsonc
65298aca34ac384b783169d4,modifying-task-config-3,4,4,jsonc
65298aca34ac384b783169d4,modifying-task-config-4,4,4,jsonc
681374d36d7bd7ccb6f914f5,writing-task-NL,1,7,json5
681374d36d7bd7ccb6f914f5,reading-task-config-1,1,7,json5
681374d36d7bd7ccb6f914f5,reading-task-config-2,1,7,json5
681374d36d7bd7ccb6f914f5,reading-task-config-3,1,7,json5
681374d36d7bd7ccb6f914f5,reading-task-config-4,2,6,json5
681374d36d7bd7ccb6f914f5,reading-task-config-5,1,7,json5
681374d36d7bd7ccb6f914f5,writing-task-config,1,7,json5
681374d36d7bd7ccb6f914f5,modifying-task-config-1,1,7,json5
681374d36d7bd7ccb6f914f5,modifying-task-config-2,1,7,json5
681374d36d7bd7ccb6f914f5,modifying-task-config-3,2,6,json5
681374d36d7bd7ccb6f914f5,modifying-task-config-4,1,7,json5
61287939bc5a971fc15333e4,writing-task-NL,1,6,json
61287939bc5a971fc15333e4,reading-task-config-1,1,5,json
61287939bc5a971fc15333e4,reading-task-config-2,1,7,json
61287939bc5a971fc15333e4,reading-task-config-3,1,7,json
61287939bc5a971fc15333e4,reading-task-config-4,1,7,json
61287939bc5a971fc15333e4,reading-task-config-5,1,7,json
61287939bc5a971fc15333e4,writing-task-config,7,2,json
61287939bc5a971fc15333e4,modifying-task-config-1,1,7,json
61287939bc5a971fc15333e4,modifying-task-config-2,1,3,json
61287939bc5a971fc15333e4,modifying-task-config-3,3,3,json
61287939bc5a971fc15333e4,modifying-task-config-4,2,2,json
65feaaac53eb219f09ad5ea0,writing-task-NL,1,7,toml
65feaaac53eb219f09ad5ea0,reading-task-config-1,2,6,toml
65feaaac53eb219f09ad5ea0,reading-task-config-2,3,7,toml
65feaaac53eb219f09ad5ea0,reading-task-config-3,2,7,toml
65feaaac53eb219f09ad5ea0,reading-task-config-4,5,4,toml
65feaaac53eb219f09ad5ea0,reading-task-config-5,1,7,toml
65feaaac53eb219f09ad5ea0,writing-task-config,7,4,toml
65feaaac53eb219f09ad5ea0,modifying-task-config-1,2,7,toml
65feaaac53eb219f09ad5ea0,modifying-task-config-2,7,5,toml
65feaaac53eb219f09ad5ea0,modifying-task-config-3,2,7,toml
65feaaac53eb219f09ad5ea0,modifying-task-config-4,4,3,toml
5755c957eb80c4000741a9ce,writing-task-NL,1,7,json5
5755c957eb80c4000741a9ce,reading-task-config-1,1,7,json5
5755c957eb80c4000741a9ce,reading-task-config-2,1,7,json5
5755c957eb80c4000741a9ce,reading-task-config-3,1,7,json5
5755c957eb80c4000741a9ce,reading-task-config-4,4,6,json5
5755c957eb80c4000741a9ce,reading-task-config-5,2,7,json5
5755c957eb80c4000741a9ce,writing-task-config,3,5,json5
5755c957eb80c4000741a9ce,modifying-task-config-1,2,7,json5
5755c957eb80c4000741a9ce,modifying-task-config-2,3,7,json5
5755c957eb80c4000741a9ce,modifying-task-config-3,2,6,json5
5755c957eb80c4000741a9ce,modifying-task-config-4,2,6,json5
6693d3ae2bd15cf7a058e6a7,writing-task-NL,1,7,json5
6693d3ae2bd15cf7a058e6a7,reading-task-config-1,5,7,json5
6693d3ae2bd15cf7a058e6a7,reading-task-config-2,1,7,json5
6693d3ae2bd15cf7a058e6a7,reading-task-config-3,2,6,json5
6693d3ae2bd15cf7a058e6a7,reading-task-config-4,1,7,json5
6693d3ae2bd15cf7a058e6a7,reading-task-config-5,1,7,json5
6693d3ae2bd15cf7a058e6a7,writing-task-config,7,3,json5
6693d3ae2bd15cf7a058e6a7,modifying-task-config-1,1,7,json5
6693d3ae2bd15cf7a058e6a7,modifying-task-config-2,1,7,json5
6693d3ae2bd15cf7a058e6a7,modifying-task-config-3,1,7,json5
6693d3ae2bd15cf7a058e6a7,modifying-task-config-4,1,7,json5
60e2bf0aa568b97e8d525872,writing-task-NL,5,6,toml
60e2bf0aa568b97e8d525872,reading-task-config-1,7,1,toml
60e2bf0aa568b97e8d525872,reading-task-config-2,7,2,toml
60e2bf0aa568b97e8d525872,reading-task-config-3,6,2,toml
60e2bf0aa568b97e8d525872,reading-task-config-4,7,3,toml
60e2bf0aa568b97e8d525872,reading-task-config-5,2,6,toml
60e2bf0aa568b97e8d525872,writing-task-config,7,1,toml
60e2bf0aa568b97e8d525872,modifying-task-config-1,4,4,toml
60e2bf0aa568b97e8d525872,modifying-task-config-2,7,2,toml
60e2bf0aa568b97e8d525872,modifying-task-config-3,6,3,toml
60e2bf0aa568b97e8d525872,modifying-task-config-4,7,1,toml
67d24179c5bd87691f1fe036,writing-task-NL,1,7,yaml
67d24179c5bd87691f1fe036,reading-task-config-1,1,6,yaml
67d24179c5bd87691f1fe036,reading-task-config-2,2,6,yaml
67d24179c5bd87691f1fe036,reading-task-config-3,2,6,yaml
67d24179c5bd87691f1fe036,reading-task-config-4,6,2,yaml
67d24179c5bd87691f1fe036,reading-task-config-5,4,5,yaml
67d24179c5bd87691f1fe036,writing-task-config,6,2,yaml
67d24179c5bd87691f1fe036,modifying-task-config-1,2,5,yaml
67d24179c5bd87691f1fe036,modifying-task-config-2,4,3,yaml
67d24179c5bd87691f1fe036,modifying-task-config-3,4,2,yaml
67d24179c5bd87691f1fe036,modifying-task-config-4,4,1,yaml
5c4f5967aac8be0001716a65,writing-task-NL,2,6,xml
5c4f5967aac8be0001716a65,reading-task-config-1,2,5,xml
5c4f5967aac8be0001716a65,reading-task-config-2,2,5,xml
5c4f5967aac8be0001716a65,reading-task-config-3,2,5,xml
5c4f5967aac8be0001716a65,reading-task-config-4,3,4,xml
5c4f5967aac8be0001716a65,reading-task-config-5,1,7,xml
5c4f5967aac8be0001716a65,writing-task-config,5,3,xml
5c4f5967aac8be0001716a65,modifying-task-config-1,2,6,xml
5c4f5967aac8be0001716a65,modifying-task-config-2,3,5,xml
5c4f5967aac8be0001716a65,modifying-task-config-3,1,5,xml
5c4f5967aac8be0001716a65,modifying-task-config-4,4,3,xml
